name,position,age,Teams,GP,GS,MP,FG PP,FGA PP,FG %,FG3 PP,FG3A PP,FG3 %,FG2 PP,FG2A PP,FG2 %,FT PP,FTA PP,FT %,ORB PP,DRB PP,TRB PP,APP,SPP,BPP,TO PP,Fouls PP,PPP,Off. Ra
Stephen Graham,SG,28,Stephen Graham,59,28,959,4.5,11.1,.405,0.3,1.2,.238,4.2,10.0,.425,1.7,2.1,.816,0.9,5.9,6.8,2.2,0.8,0.1,2.1,5.9,11.0,89
Danny Granger,SF,27,Danny Granger,79,79,2763,9.8,23.1,.425,2.9,7.5,.386,6.9,15.6,.443,7.2,8.5,.848,1.6,6.2,7.8,3.7,1.6,1.1,3.8,3.9,29.7,107
Aaron Gray,C,26,Aaron Gray,41,6,531,5.7,10.1,.566,0.0,0.0,,5.7,10.1,.566,1.7,3.5,.500,6.0,11.4,17.4,1.6,1.1,1.2,3.3,9.8,13.1,105
Danny Green,SG,23,Danny Green,8,0,92,9.6,19.8,.486,4.0,10.7,.368,5.7,9.0,.625,0.0,0.0,,1.7,6.8,8.5,1.1,1.1,0.6,2.8,4.0,23.2,104
Jeff Green,PF-SF,24,Jeff Green,75,51,2427,7.9,17.6,.449,1.4,4.5,.303,6.5,13.1,.499,4.3,5.2,.811,1.6,6.2,7.7,2.3,1.1,0.8,2.1,4.5,21.4,108
Jeff Green,PF,24,Jeff Green,49,49,1815,7.7,17.6,.437,1.6,5.2,.304,6.1,12.4,.493,4.2,5.2,.818,1.6,6.2,7.8,2.5,1.1,0.6,2.2,4.1,21.2,108
Jeff Green,SF,24,Jeff Green,26,2,612,8.5,17.5,.485,0.7,2.3,.296,7.8,15.2,.514,4.3,5.5,.794,1.4,6.1,7.5,1.6,1.1,1.4,2.0,5.9,22.0,106
Willie Green,SG,29,Willie Green,77,13,1674,8.7,19.7,.443,1.7,5.0,.348,7.0,14.7,.476,2.5,3.2,.780,0.7,4.5,5.2,2.4,1.2,0.4,2.2,4.6,21.7,100
Donté Greene,SF,22,Donté Greene,69,21,1127,7.0,17.3,.404,2.0,6.9,.292,5.0,10.4,.478,1.9,2.9,.662,2.2,4.4,6.6,2.1,1.6,0.9,2.7,3.9,17.9,97
Orien Greene,SG,28,Orien Greene,3,0,5,10.7,21.4,.500,0.0,0.0,,10.7,21.4,.500,10.7,21.4,.500,0.0,0.0,0.0,10.7,10.7,0.0,0.0,0.0,32.0,121
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blake Griffin,PF,21,Blake Griffin,82,82,3112,11.6,22.9,.506,0.1,0.4,.292,11.4,22.5,.510,7.4,11.5,.642,4.5,11.9,16.4,5.2,1.0,0.7,3.7,4.2,30.7,111
Hamed Haddadi,C,25,Hamed Haddadi,31,0,168,9.3,18.0,.517,0.0,0.3,.000,9.3,17.7,.526,4.7,7.2,.652,7.5,13.7,21.1,1.6,0.6,4.0,3.4,9.0,23.3,110
Richard Hamilton,SG,32,Richard Hamilton,55,39,1498,10.4,24.1,.429,2.0,5.2,.382,8.4,18.9,.442,5.2,6.2,.849,0.9,3.7,4.5,6.1,1.4,0.1,3.2,3.4,27.9,106
Tyler Hansbrough,PF,25,Tyler Hansbrough,70,29,1535,9.4,20.2,.465,0.0,0.1,.000,9.4,20.2,.466,6.5,8.4,.779,4.8,7.3,12.1,1.4,1.2,0.5,2.5,5.3,25.3,109
Luke Harangody,PF,23,Luke Harangody,49,0,640,6.4,16.8,.383,1.3,5.4,.242,5.1,11.4,.450,1.5,2.1,.731,3.3,8.4,11.7,2.4,1.2,1.4,1.3,6.5,15.7,98
Luke Harangody,PF,23,Luke Harangody,28,0,241,6.2,15.6,.394,0.4,2.2,.200,5.7,13.4,.426,1.1,1.8,.625,3.7,8.4,12.1,2.2,0.9,1.5,1.1,7.9,13.9,96
Luke Harangody,PF,23,Luke Harangody,21,0,399,6.6,17.5,.378,1.8,7.2,.250,4.8,10.2,.468,1.8,2.3,.778,3.0,8.4,11.4,2.6,1.4,1.3,1.4,5.7,16.8,99
James Harden,SG,21,James Harden,82,5,2189,7.0,16.2,.436,2.7,7.7,.349,4.4,8.5,.514,6.8,8.1,.843,1.0,5.0,6.0,4.2,2.2,0.6,2.5,4.9,23.6,119
Al Harrington,PF,30,Al Harrington,73,3,1665,8.5,20.4,.416,3.5,9.9,.357,4.9,10.5,.473,2.6,3.5,.735,2.3,7.7,10.0,3.0,1.2,0.3,3.2,6.1,23.1,101
Devin Harris,PG,27,Devin Harris,71,70,2254,8.1,19.2,.422,1.4,4.3,.322,6.7,15.0,.450,7.9,9.5,.833,0.4,3.6,4.0,11.9,1.7,0.2,4.9,3.8,25.5,108
Devin Harris,PG,27,Devin Harris,54,54,1724,8.1,19.0,.425,1.0,3.4,.300,7.0,15.5,.452,8.0,9.5,.840,0.3,3.7,4.0,12.7,1.8,0.2,4.9,4.0,25.1,108
Devin Harris,PG,27,Devin Harris,17,16,530,8.3,20.0,.413,2.5,7.0,.357,5.8,13.0,.443,7.7,9.4,.811,0.6,3.4,4.0,9.2,1.3,0.2,4.9,3.3,26.7,107
Manny Harris,SG,21,Manny Harris,54,15,933,6.0,16.0,.374,1.9,5.1,.370,4.1,10.9,.376,3.9,5.1,.763,2.0,5.8,7.7,4.7,1.7,0.4,3.5,3.6,17.7,95
Mike Harris,PF,27,Mike Harris,4,0,16,9.6,19.1,.500,0.0,0.0,,9.6,19.1,.500,6.4,12.7,.500,6.4,9.6,15.9,3.2,0.0,3.2,3.2,6.4,25.5,107
Udonis Haslem,PF,30,Udonis Haslem,13,0,345,6.7,13.2,.512,0.0,0.0,,6.7,13.2,.512,2.4,3.1,.800,4.4,11.8,16.2,0.9,1.1,0.5,2.1,6.0,15.9,110
Spencer Hawes,C,22,Spencer Hawes,81,81,1718,8.0,17.3,.465,0.3,1.1,.243,7.8,16.2,.480,1.4,2.7,.534,3.9,10.2,14.2,3.7,0.9,2.2,3.0,6.1,17.8,97
Chuck Hayes,C,27,Chuck Hayes,74,63,2079,6.0,11.3,.527,0.0,0.0,.000,6.0,11.3,.529,2.3,3.5,.662,5.4,9.3,14.7,5.0,1.9,1.2,2.1,4.9,14.3,120
Gordon Hayward,SF,20,Gordon Hayward,72,17,1218,6.1,12.7,.485,1.5,3.2,.473,4.6,9.5,.489,3.0,4.2,.711,1.8,4.2,6.0,3.5,1.3,0.8,3.0,4.6,16.8,106
Lazar Hayward,SF,24,Lazar Hayward,42,0,419,6.5,18.3,.357,2.0,7.1,.283,4.5,11.2,.404,3.9,5.0,.786,2.7,5.6,8.3,3.3,1.4,0.8,2.3,5.2,19.0,101
Brendan Haywood,C,31,Brendan Haywood,72,8,1331,5.1,8.8,.574,0.0,0.0,.000,5.1,8.8,.577,2.5,7.0,.362,5.1,9.8,14.9,0.8,0.6,2.9,2.0,5.8,12.6,106
Luther Head,PG,28,Luther Head,36,14,586,5.9,14.1,.415,2.2,5.5,.391,3.7,8.6,.430,3.4,4.3,.780,1.4,3.8,5.2,6.0,0.9,0.8,2.8,3.7,17.2,110
Gerald Henderson,SG,23,Gerald Henderson,68,30,1661,8.3,18.4,.454,0.2,1.2,.194,8.1,17.2,.472,4.1,5.3,.785,1.6,5.1,6.7,3.3,1.6,1.0,2.1,3.8,21.1,104
Xavier Henry,SG,19,Xavier Henry,38,16,527,6.4,15.9,.406,0.2,1.7,.118,6.2,14.2,.441,3.3,5.2,.635,0.9,2.8,3.7,1.8,1.1,0.3,1.3,4.8,16.4,97
Roy Hibbert,C,24,Roy Hibbert,81,80,2244,9.3,20.1,.461,0.0,0.1,.000,9.3,20.0,.463,4.6,6.2,.745,4.1,9.7,13.8,3.7,0.7,3.2,4.2,5.8,23.1,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.J. Hickson,C,22,J.J. Hickson,80,66,2256,9.8,21.4,.458,0.0,0.1,.000,9.8,21.3,.461,5.6,8.4,.673,5.0,10.9,15.9,2.1,1.1,1.2,4.0,4.9,25.3,98
Nenê Hilário,C,28,Nenê Hilário,75,75,2291,8.8,14.3,.615,0.0,0.1,.200,8.8,14.2,.618,6.3,8.8,.711,3.2,9.3,12.5,3.3,1.8,1.6,2.9,5.2,23.9,123
George Hill,PG,24,George Hill,76,5,2148,6.9,15.3,.453,1.9,4.9,.377,5.1,10.4,.490,5.6,6.5,.863,0.6,4.2,4.8,4.7,1.6,0.5,2.4,3.7,21.4,116
Grant Hill,SF,38,Grant Hill,80,80,2409,8.4,17.4,.484,1.0,2.4,.395,7.5,15.0,.498,4.5,5.4,.829,1.6,5.5,7.1,4.2,1.4,0.7,2.8,3.9,22.3,109
Jordan Hill,C,23,Jordan Hill,72,11,1125,7.8,15.9,.491,0.0,0.1,.000,7.8,15.9,.494,2.7,3.8,.706,5.8,8.1,13.9,1.3,0.6,2.4,2.8,7.1,18.4,105
Kirk Hinrich,SG-PG,30,Kirk Hinrich,72,51,2157,6.7,15.0,.446,1.8,4.5,.399,4.9,10.5,.467,2.6,3.0,.841,0.5,3.9,4.4,6.9,1.8,0.4,2.9,4.5,17.7,107
Kirk Hinrich,SG,30,Kirk Hinrich,48,29,1471,6.9,15.2,.452,1.5,3.9,.384,5.4,11.3,.475,3.2,3.7,.876,0.5,4.0,4.5,7.3,1.9,0.3,2.9,4.1,18.5,109
Kirk Hinrich,PG,30,Kirk Hinrich,24,22,686,6.3,14.5,.432,2.5,6.0,.421,3.8,8.5,.440,1.1,1.6,.667,0.5,3.6,4.2,6.1,1.5,0.5,2.9,5.2,16.1,101
Jrue Holiday,PG,20,Jrue Holiday,82,82,2901,8.0,18.0,.446,1.5,4.0,.365,6.6,14.0,.470,3.1,3.8,.823,1.2,4.8,6.0,9.6,2.2,0.5,3.9,3.7,20.7,104
Ryan Hollins,C,26,Ryan Hollins,70,16,1182,5.7,9.6,.598,0.0,0.0,,5.7,9.6,.598,4.8,7.1,.681,3.1,5.1,8.1,1.1,1.0,1.8,2.9,8.7,16.3,112
Al Horford,C,24,Al Horford,77,77,2704,10.2,18.3,.557,0.0,0.1,.500,10.2,18.2,.557,3.0,3.7,.798,3.6,10.7,14.3,5.3,1.2,1.6,2.4,3.8,23.4,118
Eddie House,SG,32,Eddie House,56,1,978,6.9,17.3,.399,3.7,9.4,.389,3.2,7.9,.411,2.1,2.2,.950,0.5,4.5,5.0,3.3,1.7,0.2,1.6,3.7,19.5,109
Dwight Howard,C,25,Dwight Howard,78,78,2935,11.1,18.7,.593,0.0,0.1,.000,11.1,18.6,.597,9.8,16.4,.596,5.5,14.1,19.7,1.9,1.9,3.3,5.0,4.6,32.0,113
Josh Howard,SF,30,Josh Howard,18,10,409,7.3,20.3,.358,0.9,3.6,.241,6.4,16.6,.383,3.6,5.9,.617,2.3,7.0,9.3,3.0,1.6,0.6,2.5,4.3,19.0,89
Juwan Howard,PF,37,Juwan Howard,57,0,592,4.9,11.1,.440,0.0,0.0,,4.9,11.1,.440,2.6,3.1,.829,3.2,7.7,10.9,2.1,0.9,0.4,2.2,5.4,12.4,102
Lester Hudson,PG,26,Lester Hudson,11,0,73,4.2,16.8,.250,2.8,10.5,.267,1.4,6.3,.222,1.4,2.8,.500,0.7,2.8,3.5,11.9,2.8,0.7,4.9,7.0,12.6,81
Kris Humphries,PF,25,Kris Humphries,74,44,2061,8.0,15.1,.527,0.0,0.0,.000,8.0,15.1,.527,3.3,4.9,.665,5.8,14.1,20.0,2.2,0.9,2.1,2.7,4.4,19.2,111
Serge Ibaka,PF,21,Serge Ibaka,82,44,2216,7.8,14.4,.543,0.0,0.0,.000,7.8,14.4,.544,3.2,4.3,.750,5.0,9.5,14.5,0.5,0.7,4.6,1.7,6.2,18.9,119
Andre Iguodala,SF,27,Andre Iguodala,67,67,2469,7.2,16.1,.445,1.3,3.8,.337,5.9,12.3,.479,4.4,6.4,.693,1.3,6.9,8.2,8.9,2.1,0.8,2.9,2.3,20.0,110
Zydrunas Ilgauskas,C,35,Zydrunas Ilgauskas,72,51,1145,7.5,14.7,.508,0.0,0.0,.000,7.5,14.7,.509,1.7,2.1,.783,5.0,8.3,13.2,1.2,1.1,2.7,2.4,8.5,16.6,107
Didier Ilunga-Mbenga,C,30,Didier Ilunga-Mbenga,41,0,330,3.8,8.0,.469,0.0,0.0,,3.8,8.0,.469,2.1,3.0,.722,5.7,8.4,14.1,1.0,1.0,4.4,3.4,8.5,9.7,97
Ersan İlyasova,PF,23,Ersan İlyasova,60,34,1505,7.9,18.0,.436,1.3,4.3,.298,6.6,13.7,.479,3.3,3.7,.894,3.7,9.2,13.0,2.0,1.8,0.9,2.2,5.6,20.3,105
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royal Ivey,SG,29,Royal Ivey,25,0,155,5.3,12.7,.421,2.3,5.3,.438,3.0,7.3,.409,0.7,0.7,1.000,0.7,4.7,5.3,2.3,2.0,0.3,1.7,5.7,13.7,104
Jarrett Jack,SG-PG,27,Jarrett Jack,83,15,1722,8.1,19.8,.408,1.0,3.4,.306,7.1,16.5,.429,5.7,6.7,.850,0.6,4.8,5.4,7.5,1.7,0.2,3.4,3.2,22.9,102
Jarrett Jack,PG,27,Jarrett Jack,13,13,347,7.2,18.2,.393,0.6,3.6,.167,6.6,14.6,.449,6.0,6.9,.870,0.9,5.4,6.3,8.8,2.1,0.0,5.1,3.7,20.9,97
Jarrett Jack,SG,27,Jarrett Jack,70,2,1375,8.3,20.3,.412,1.1,3.3,.345,7.2,17.0,.425,5.6,6.6,.845,0.6,4.6,5.2,7.2,1.6,0.2,3.0,3.0,23.4,104
Darnell Jackson,PF,25,Darnell Jackson,59,2,486,8.0,16.4,.487,0.3,1.1,.273,7.7,15.2,.503,3.1,5.1,.612,5.1,4.7,9.8,1.5,1.2,0.3,2.4,6.3,19.4,107
Stephen Jackson,SG,32,Stephen Jackson,67,67,2405,9.7,23.6,.411,2.7,8.0,.337,7.0,15.6,.449,5.5,6.8,.816,1.2,5.6,6.8,5.4,1.8,0.6,4.7,3.6,27.6,98
Damion James,SF,23,Damion James,25,9,403,6.1,13.6,.447,0.0,0.4,.000,6.1,13.2,.460,2.4,3.7,.643,2.3,9.0,11.3,2.6,2.1,1.6,3.3,4.8,14.6,90
LeBron James,SF,26,LeBron James,79,79,3063,13.1,25.6,.510,1.6,4.8,.330,11.5,20.8,.552,8.7,11.4,.759,1.4,8.8,10.2,9.6,2.1,0.9,4.9,2.8,36.4,116
Antawn Jamison,PF,34,Antawn Jamison,56,38,1842,10.5,24.5,.427,2.5,7.4,.346,7.9,17.2,.462,4.8,6.6,.731,2.4,8.1,10.5,2.6,1.4,0.8,2.2,3.8,28.3,104
Othyus Jeffers,SG,25,Othyus Jeffers,17,1,322,4.9,10.3,.477,0.2,0.6,.250,4.8,9.7,.492,4.8,7.3,.652,4.0,6.7,10.6,3.2,2.7,0.0,2.2,5.1,14.8,112
Othyus Jeffers,SG,25,Othyus Jeffers,1,0,8,6.5,19.5,.333,0.0,0.0,,6.5,19.5,.333,0.0,0.0,,0.0,13.0,13.0,6.5,0.0,0.0,6.5,6.5,13.0,63
Othyus Jeffers,SG,25,Othyus Jeffers,16,1,314,4.9,10.1,.484,0.2,0.7,.250,4.7,9.4,.500,4.9,7.5,.652,4.1,6.5,10.6,3.1,2.8,0.0,2.1,5.1,14.8,114
Al Jefferson,C,26,Al Jefferson,82,82,2940,11.7,23.7,.496,0.0,0.0,,11.7,23.7,.496,3.9,5.2,.761,4.2,10.0,14.2,2.7,0.8,2.7,1.9,4.3,27.4,111
Richard Jefferson,SF,30,Richard Jefferson,81,81,2459,6.4,13.6,.474,2.9,6.5,.440,3.6,7.1,.504,3.1,4.1,.759,1.1,5.4,6.6,2.3,0.8,0.7,2.0,3.5,18.8,116
Jared Jeffries,PF,29,Jared Jeffries,42,9,601,2.5,7.2,.349,0.2,0.8,.222,2.3,6.5,.364,1.0,2.4,.414,5.2,4.5,9.7,3.0,2.6,1.4,1.8,6.3,6.2,99
Jared Jeffries,PF,29,Jared Jeffries,18,0,138,4.1,13.3,.306,0.4,2.2,.167,3.7,11.1,.333,1.5,3.7,.400,7.4,5.5,12.9,4.1,2.6,1.1,1.5,7.8,10.0,97
Jared Jeffries,PF,29,Jared Jeffries,24,9,463,2.1,5.4,.380,0.1,0.3,.333,2.0,5.1,.383,0.9,2.1,.421,4.6,4.2,8.8,2.7,2.6,1.5,1.8,5.9,5.1,101
Brandon Jennings,PG,21,Brandon Jennings,63,61,2169,8.9,22.8,.390,2.4,7.5,.323,6.5,15.4,.422,4.9,6.1,.809,1.0,4.7,5.8,7.5,2.3,0.5,3.6,3.2,25.1,100
Eugene Jeter,PG,27,Eugene Jeter,62,1,858,6.2,15.2,.409,0.4,1.8,.200,5.9,13.5,.437,2.2,2.4,.902,0.5,3.6,4.1,9.5,1.7,0.1,3.0,3.2,15.0,101
Yi Jianlian,PF,23,Yi Jianlian,63,11,1112,6.7,16.0,.418,0.1,0.6,.231,6.5,15.4,.425,2.9,4.2,.681,3.6,7.8,11.4,1.2,1.2,1.5,2.3,5.3,16.3,95
Amir Johnson,PF,23,Amir Johnson,72,54,1853,7.8,13.8,.568,0.0,0.0,.000,7.8,13.8,.569,3.5,4.5,.788,5.3,7.6,12.9,2.3,1.5,2.5,1.9,7.3,19.2,124
Armon Johnson,PG,21,Armon Johnson,38,0,277,9.1,19.9,.455,1.0,2.4,.417,8.1,17.5,.461,2.6,4.3,.591,2.2,4.9,7.1,8.9,1.0,0.2,7.5,6.1,21.7,89
Chris Johnson,C,25,Chris Johnson,14,1,138,3.5,8.3,.429,0.0,0.0,,3.5,8.3,.429,5.9,7.9,.750,4.7,7.9,12.6,1.2,1.2,3.5,3.9,8.3,13.0,100
Chris Johnson,C,25,Chris Johnson,10,1,106,3.6,9.3,.389,0.0,0.0,,3.6,9.3,.389,6.7,9.3,.722,5.7,8.2,13.9,1.0,1.5,3.1,4.1,9.3,13.9,99
Chris Johnson,C,25,Chris Johnson,4,0,32,3.3,5.0,.667,0.0,0.0,,3.3,5.0,.667,3.3,3.3,1.000,1.7,6.6,8.3,1.7,0.0,5.0,3.3,5.0,10.0,109
James Johnson,SF,23,James Johnson,38,25,822,6.8,15.0,.456,0.5,2.1,.235,6.3,12.8,.493,3.0,4.5,.662,2.3,6.6,9.0,5.6,2.1,2.3,4.0,6.0,17.1,97
James Johnson,SF,23,James Johnson,13,0,123,7.3,17.7,.415,0.9,3.9,.222,6.5,13.8,.469,2.6,5.6,.462,2.6,7.8,10.4,6.0,3.5,3.9,7.8,10.8,18.1,78
James Johnson,SF,23,James Johnson,25,25,699,6.7,14.5,.464,0.4,1.8,.240,6.3,12.6,.497,3.0,4.3,.707,2.3,6.4,8.7,5.5,1.8,2.1,3.4,5.2,16.9,102
Joe Johnson,SG,29,Joe Johnson,72,72,2554,10.8,24.4,.443,1.9,6.3,.297,8.9,18.1,.494,4.1,5.1,.802,1.2,4.9,6.1,7.1,1.0,0.1,3.1,2.8,27.6,105
Trey Johnson,SG,26,Trey Johnson,8,0,94,6.6,18.2,.364,0.6,1.7,.333,6.1,16.5,.367,5.0,5.5,.900,1.1,2.8,3.9,6.1,0.6,0.6,2.8,6.6,18.8,98
Trey Johnson,SG,26,Trey Johnson,7,0,81,6.4,19.1,.333,0.6,1.9,.333,5.7,17.2,.333,4.5,5.1,.875,1.3,3.2,4.5,7.0,0.6,0.6,3.2,7.0,17.9,92
Trey Johnson,SG,26,Trey Johnson,1,0,13,8.1,12.2,.667,0.0,0.0,,8.1,12.2,.667,8.1,8.1,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,24.4,165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wesley Johnson,SG,23,Wesley Johnson,79,63,2069,6.5,16.4,.397,2.5,7.0,.356,4.0,9.5,.427,1.5,2.2,.696,1.2,4.5,5.8,3.6,1.4,1.3,2.3,3.9,17.1,101
Dahntay Jones,SG,30,Dahntay Jones,45,2,589,8.6,18.4,.467,1.2,3.4,.359,7.4,15.1,.491,5.9,7.7,.767,0.3,5.2,5.6,2.8,1.7,0.6,2.7,6.0,24.3,107
Dominique Jones,SG,22,Dominique Jones,18,0,135,5.5,17.5,.311,0.0,1.6,.000,5.5,16.0,.341,5.5,6.6,.824,2.3,7.4,9.7,7.4,1.9,1.2,3.9,2.7,16.4,89
James Jones,SF,30,James Jones,81,8,1549,5.0,11.8,.422,4.2,9.8,.429,0.8,2.0,.390,2.0,2.5,.833,0.8,4.7,5.5,1.5,1.0,0.6,0.7,4.4,16.2,128
Solomon Jones,C,26,Solomon Jones,39,0,528,4.7,11.6,.405,0.0,0.1,.000,4.7,11.5,.408,3.9,6.0,.661,4.3,6.5,10.8,2.9,1.2,2.1,3.4,9.0,13.3,95
DeAndre Jordan,C,22,DeAndre Jordan,80,66,2047,5.9,8.6,.686,0.0,0.0,.000,5.9,8.6,.688,2.5,5.5,.452,5.2,9.3,14.5,1.1,1.0,3.6,2.6,6.4,14.3,116
Chris Kaman,C,28,Chris Kaman,32,15,838,10.9,23.2,.471,0.0,0.0,,10.9,23.2,.471,2.7,3.5,.754,3.1,10.7,13.9,2.8,1.0,3.0,3.6,4.6,24.5,97
Jason Kapono,SF,29,Jason Kapono,24,2,112,3.3,13.1,.250,0.5,3.7,.125,2.8,9.3,.300,0.5,0.9,.500,1.4,3.7,5.1,1.9,0.9,0.5,0.9,1.9,7.5,68
Jason Kidd,PG,37,Jason Kidd,80,80,2653,4.3,11.8,.361,2.6,7.7,.340,1.6,4.1,.400,1.3,1.5,.870,0.7,6.3,7.0,13.0,2.7,0.6,3.5,2.4,12.5,108
Andrei Kirilenko,SF,29,Andrei Kirilenko,64,62,1999,6.7,14.3,.467,0.9,2.6,.367,5.7,11.7,.489,5.5,7.1,.770,2.6,6.0,8.6,5.1,2.1,2.0,3.1,3.0,19.8,112
Linas Kleiza,SF,26,Linas Kleiza,39,23,1032,8.9,20.3,.438,2.0,6.6,.298,7.0,13.8,.505,2.1,3.3,.631,1.9,7.0,8.9,2.0,1.0,0.4,3.3,5.0,21.8,95
Kyle Korver,SG,29,Kyle Korver,82,0,1649,7.8,17.9,.434,3.9,9.3,.415,3.9,8.6,.455,2.5,2.8,.885,0.4,4.4,4.8,4.0,1.1,0.6,1.9,5.0,21.9,115
Kosta Koufos,C,21,Kosta Koufos,50,2,434,7.8,17.2,.453,0.0,0.2,.000,7.8,17.0,.459,2.8,4.9,.558,6.5,8.4,14.9,0.8,1.1,2.9,3.6,6.8,18.4,95
Kosta Koufos,C,21,Kosta Koufos,39,1,336,7.0,16.0,.435,0.0,0.3,.000,7.0,15.7,.443,1.8,3.6,.500,6.2,8.1,14.4,1.0,1.2,3.0,3.7,7.4,15.7,90
Kosta Koufos,C,21,Kosta Koufos,11,1,98,10.8,21.5,.500,0.0,0.0,,10.8,21.5,.500,6.1,9.7,.632,7.7,9.2,16.9,0.0,1.0,2.6,3.1,4.6,27.7,108
Nenad Krstić,C,27,Nenad Krstić,71,67,1571,7.7,15.0,.511,0.0,0.0,,7.7,15.0,.511,3.8,4.9,.774,4.1,7.0,11.1,0.9,0.9,0.8,1.9,6.1,19.1,113
Nenad Krstić,C,27,Nenad Krstić,47,47,1018,7.7,15.5,.498,0.0,0.0,,7.7,15.5,.498,2.7,3.4,.803,3.9,6.6,10.5,1.0,0.9,0.9,1.7,5.4,18.2,111
Nenad Krstić,C,27,Nenad Krstić,24,20,553,7.6,14.1,.537,0.0,0.0,,7.6,14.1,.537,5.8,7.7,.750,4.5,7.8,12.3,0.8,0.8,0.8,2.2,7.4,20.9,117
Carl Landry,PF,27,Carl Landry,76,26,2008,8.8,17.6,.502,0.0,0.1,.000,8.8,17.5,.505,5.5,7.4,.740,4.2,4.7,8.9,1.6,1.0,0.8,2.8,5.0,23.1,110
Carl Landry,PF,27,Carl Landry,53,16,1406,8.5,17.4,.492,0.0,0.1,.000,8.5,17.2,.495,5.6,7.7,.721,4.6,4.5,9.1,1.8,1.1,0.7,2.9,4.5,22.6,109
Carl Landry,PF,27,Carl Landry,23,10,602,9.6,18.2,.527,0.0,0.1,.000,9.6,18.2,.530,5.2,6.6,.795,3.4,5.0,8.4,1.2,0.9,1.1,2.4,6.4,24.4,112
Acie Law,PG,26,Acie Law,51,0,726,5.7,13.0,.435,0.4,2.5,.167,5.3,10.5,.500,3.3,4.5,.734,0.8,3.6,4.4,5.9,2.2,0.0,3.0,4.3,15.1,100
Acie Law,PG,26,Acie Law,11,0,94,1.7,10.6,.158,0.0,3.3,.000,1.7,7.2,.231,3.3,5.6,.600,1.7,4.4,6.1,7.8,2.2,0.0,5.6,5.6,6.7,62
Acie Law,PG,26,Acie Law,40,0,632,6.2,13.4,.467,0.5,2.4,.200,5.8,11.0,.526,3.3,4.3,.759,0.7,3.4,4.2,5.6,2.2,0.0,2.6,4.1,16.3,106
Gani Lawal,PF,22,Gani Lawal,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,0.0,
Ty Lawson,PG,23,Ty Lawson,80,31,2103,8.3,16.4,.503,1.6,4.1,.404,6.6,12.3,.536,4.1,5.4,.764,1.6,3.4,5.0,9.0,1.9,0.1,3.3,3.2,22.3,118
Courtney Lee,SG,25,Courtney Lee,81,1,1723,7.5,17.0,.439,2.1,5.1,.408,5.4,11.9,.453,2.8,3.5,.792,1.5,4.7,6.2,3.0,1.7,0.5,2.0,3.0,19.9,108
David Lee,PF,27,David Lee,73,73,2634,9.5,18.8,.507,0.0,0.1,.333,9.5,18.7,.508,4.0,5.1,.787,4.2,9.6,13.7,4.5,1.4,0.6,3.3,4.1,23.1,111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rashard Lewis,SF-PF,31,Rashard Lewis,57,52,1824,7.2,16.5,.433,2.5,6.9,.357,4.7,9.6,.488,2.2,2.7,.802,2.0,6.2,8.2,2.6,1.5,0.9,2.5,4.5,19.0,105
Rashard Lewis,PF,31,Rashard Lewis,25,25,810,7.3,17.5,.419,2.9,7.8,.367,4.5,9.7,.460,2.2,2.9,.756,1.5,5.4,6.9,1.9,1.4,0.6,2.3,4.1,19.7,103
Rashard Lewis,SF,31,Rashard Lewis,32,27,1014,7.0,15.7,.446,2.2,6.3,.347,4.8,9.5,.511,2.2,2.6,.843,2.4,6.9,9.3,3.2,1.5,1.0,2.6,4.8,18.4,107
Jeremy Lin,PG,22,Jeremy Lin,29,0,285,5.0,12.8,.389,0.2,0.9,.200,4.8,11.9,.403,3.4,4.4,.760,2.1,3.9,6.0,7.5,5.9,1.6,3.2,5.5,13.5,100
Shaun Livingston,PG,25,Shaun Livingston,73,0,1261,7.9,16.9,.466,0.0,0.2,.250,7.8,16.7,.468,4.6,5.3,.864,1.2,5.1,6.3,7.0,2.0,1.2,3.7,4.6,20.3,103
Brook Lopez,C,22,Brook Lopez,82,82,2889,11.9,24.2,.492,0.0,0.0,.000,11.9,24.2,.492,7.1,9.0,.787,3.6,5.4,9.0,2.4,0.9,2.2,3.3,4.4,30.9,108
Robin Lopez,C,22,Robin Lopez,67,56,991,9.2,18.3,.501,0.0,0.0,,9.2,18.3,.501,3.8,5.1,.740,4.2,6.9,11.1,0.4,0.9,2.3,2.5,7.3,22.2,105
Kevin Love,PF,22,Kevin Love,73,73,2611,9.2,19.6,.470,1.7,4.0,.417,7.5,15.5,.483,8.1,9.5,.850,6.3,14.9,21.2,3.5,0.9,0.5,3.0,2.8,28.1,123
Kyle Lowry,PG,24,Kyle Lowry,75,71,2563,6.9,16.1,.426,2.6,6.8,.376,4.3,9.3,.464,3.8,5.0,.765,1.8,4.4,6.1,9.9,2.0,0.5,3.1,4.1,20.1,115
